julia version 1.10.5
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
25914.52 secs, 8744 evals, 8673 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25920.73 secs, 8748 evals, 8677 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25927.03 secs, 8749 evals, 8678 steps, improv/step: 0.211 (last = 1.0000), fitness=1.134526058
25933.40 secs, 8750 evals, 8679 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25939.84 secs, 8751 evals, 8680 steps, improv/step: 0.211 (last = 1.0000), fitness=1.134526058
25946.22 secs, 8754 evals, 8683 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25952.37 secs, 8755 evals, 8684 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25958.62 secs, 8756 evals, 8685 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25964.87 secs, 8757 evals, 8686 steps, improv/step: 0.211 (last = 1.0000), fitness=1.134526058
25971.22 secs, 8760 evals, 8689 steps, improv/step: 0.211 (last = 0.0000), fitness=1.134526058
25979.93 secs, 8761 evals, 8690 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
25986.27 secs, 8762 evals, 8691 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
25992.32 secs, 8763 evals, 8692 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
25998.27 secs, 8764 evals, 8693 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
26004.46 secs, 8766 evals, 8695 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26012.24 secs, 8768 evals, 8697 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26018.53 secs, 8769 evals, 8698 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26024.89 secs, 8770 evals, 8699 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26031.06 secs, 8771 evals, 8700 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26037.39 secs, 8773 evals, 8702 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26043.55 secs, 8774 evals, 8703 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26049.96 secs, 8775 evals, 8704 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
26056.48 secs, 8776 evals, 8705 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26062.88 secs, 8777 evals, 8706 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26069.28 secs, 8779 evals, 8708 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26075.72 secs, 8781 evals, 8710 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26082.13 secs, 8782 evals, 8711 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26088.32 secs, 8783 evals, 8712 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26094.73 secs, 8785 evals, 8714 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26101.15 secs, 8787 evals, 8716 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26107.51 secs, 8790 evals, 8719 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26114.07 secs, 8791 evals, 8720 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26120.25 secs, 8792 evals, 8721 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26126.41 secs, 8795 evals, 8724 steps, improv/step: 0.211 (last = 0.3333), fitness=1.122172900
26132.58 secs, 8797 evals, 8726 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26138.78 secs, 8798 evals, 8727 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
26144.88 secs, 8799 evals, 8728 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26151.22 secs, 8800 evals, 8729 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26157.35 secs, 8801 evals, 8730 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26163.73 secs, 8803 evals, 8732 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26169.88 secs, 8804 evals, 8733 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26177.38 secs, 8806 evals, 8735 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26183.74 secs, 8807 evals, 8736 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
26189.98 secs, 8808 evals, 8737 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26196.36 secs, 8811 evals, 8740 steps, improv/step: 0.211 (last = 0.3333), fitness=1.122172900
26204.16 secs, 8814 evals, 8743 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26211.53 secs, 8815 evals, 8744 steps, improv/step: 0.211 (last = 1.0000), fitness=1.122172900
26217.75 secs, 8816 evals, 8745 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26224.20 secs, 8818 evals, 8747 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26230.53 secs, 8820 evals, 8749 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26237.03 secs, 8821 evals, 8750 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26243.45 secs, 8822 evals, 8751 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26250.77 secs, 8824 evals, 8753 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26256.75 secs, 8826 evals, 8755 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26263.19 secs, 8831 evals, 8760 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26269.83 secs, 8833 evals, 8762 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26275.97 secs, 8835 evals, 8764 steps, improv/step: 0.211 (last = 0.5000), fitness=1.122172900
26282.25 secs, 8840 evals, 8769 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26288.58 secs, 8843 evals, 8772 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26294.75 secs, 8844 evals, 8773 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26300.90 secs, 8845 evals, 8774 steps, improv/step: 0.211 (last = 0.0000), fitness=1.122172900
26307.15 secs, 8847 evals, 8776 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26313.25 secs, 8848 evals, 8777 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26319.41 secs, 8852 evals, 8781 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26326.42 secs, 8853 evals, 8782 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26332.59 secs, 8854 evals, 8783 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26338.70 secs, 8855 evals, 8784 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26344.84 secs, 8858 evals, 8787 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26351.59 secs, 8860 evals, 8789 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26357.89 secs, 8862 evals, 8791 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26364.04 secs, 8864 evals, 8793 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26370.16 secs, 8869 evals, 8798 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26376.13 secs, 8871 evals, 8800 steps, improv/step: 0.210 (last = 0.5000), fitness=1.122172900
26382.47 secs, 8874 evals, 8803 steps, improv/step: 0.210 (last = 0.3333), fitness=1.122172900
26388.62 secs, 8876 evals, 8805 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26395.03 secs, 8877 evals, 8806 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26401.37 secs, 8879 evals, 8808 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26408.09 secs, 8882 evals, 8811 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26414.25 secs, 8883 evals, 8812 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26420.62 secs, 8885 evals, 8814 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26426.71 secs, 8886 evals, 8815 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26433.04 secs, 8887 evals, 8816 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26439.34 secs, 8888 evals, 8817 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26445.76 secs, 8889 evals, 8818 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26451.98 secs, 8890 evals, 8819 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26458.38 secs, 8893 evals, 8822 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26464.74 secs, 8895 evals, 8824 steps, improv/step: 0.210 (last = 0.5000), fitness=1.122172900
26471.07 secs, 8896 evals, 8825 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26477.44 secs, 8897 evals, 8826 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26484.00 secs, 8898 evals, 8827 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26490.28 secs, 8899 evals, 8828 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26496.71 secs, 8900 evals, 8829 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26502.94 secs, 8902 evals, 8831 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26509.30 secs, 8903 evals, 8832 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26515.64 secs, 8905 evals, 8834 steps, improv/step: 0.210 (last = 0.5000), fitness=1.122172900
26521.97 secs, 8906 evals, 8835 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26528.68 secs, 8908 evals, 8837 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26534.91 secs, 8910 evals, 8839 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26541.22 secs, 8912 evals, 8841 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26547.35 secs, 8913 evals, 8842 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26553.52 secs, 8914 evals, 8843 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26561.48 secs, 8916 evals, 8845 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26567.91 secs, 8918 evals, 8847 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26574.31 secs, 8919 evals, 8848 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26580.80 secs, 8920 evals, 8849 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26588.67 secs, 8922 evals, 8851 steps, improv/step: 0.210 (last = 0.5000), fitness=1.122172900
26595.90 secs, 8924 evals, 8853 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26606.22 secs, 8925 evals, 8854 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26612.59 secs, 8926 evals, 8855 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26618.75 secs, 8927 evals, 8856 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26628.21 secs, 8928 evals, 8857 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26634.79 secs, 8929 evals, 8858 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26641.16 secs, 8930 evals, 8859 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26650.92 secs, 8931 evals, 8860 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26657.47 secs, 8934 evals, 8863 steps, improv/step: 0.210 (last = 0.3333), fitness=1.122172900
26665.15 secs, 8935 evals, 8864 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26671.38 secs, 8936 evals, 8865 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26677.65 secs, 8938 evals, 8867 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26683.91 secs, 8942 evals, 8871 steps, improv/step: 0.210 (last = 0.2500), fitness=1.122172900
26690.26 secs, 8943 evals, 8872 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26696.45 secs, 8944 evals, 8873 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26702.69 secs, 8946 evals, 8875 steps, improv/step: 0.210 (last = 0.0000), fitness=1.122172900
26709.52 secs, 8947 evals, 8876 steps, improv/step: 0.210 (last = 1.0000), fitness=1.122172900
26717.23 secs, 8950 evals, 8879 steps, improv/step: 0.210 (last = 0.3333), fitness=1.120216467
26723.70 secs, 8954 evals, 8883 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26731.03 secs, 8955 evals, 8884 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26738.17 secs, 8956 evals, 8885 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26745.03 secs, 8958 evals, 8887 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26751.33 secs, 8959 evals, 8888 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26757.67 secs, 8960 evals, 8889 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26764.32 secs, 8964 evals, 8893 steps, improv/step: 0.210 (last = 0.2500), fitness=1.120216467
26779.28 secs, 8967 evals, 8896 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26785.28 secs, 8968 evals, 8897 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26791.29 secs, 8969 evals, 8898 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26797.49 secs, 8970 evals, 8899 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26803.65 secs, 8972 evals, 8901 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26809.63 secs, 8973 evals, 8902 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26815.62 secs, 8974 evals, 8903 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26821.61 secs, 8975 evals, 8904 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26828.05 secs, 8976 evals, 8905 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26834.00 secs, 8977 evals, 8906 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26840.31 secs, 8978 evals, 8907 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26846.46 secs, 8982 evals, 8911 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26852.74 secs, 8983 evals, 8912 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26859.20 secs, 8984 evals, 8913 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26865.95 secs, 8985 evals, 8914 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26872.21 secs, 8987 evals, 8916 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26878.50 secs, 8990 evals, 8919 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26888.46 secs, 8991 evals, 8920 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26894.85 secs, 8992 evals, 8921 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26901.65 secs, 8993 evals, 8922 steps, improv/step: 0.210 (last = 1.0000), fitness=1.120216467
26908.01 secs, 8995 evals, 8924 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26914.68 secs, 8997 evals, 8926 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26920.86 secs, 8998 evals, 8927 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26927.23 secs, 9001 evals, 8930 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26933.43 secs, 9004 evals, 8933 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26939.67 secs, 9005 evals, 8934 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26945.96 secs, 9007 evals, 8936 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26957.69 secs, 9009 evals, 8938 steps, improv/step: 0.210 (last = 0.5000), fitness=1.120216467
26963.89 secs, 9010 evals, 8939 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26970.20 secs, 9011 evals, 8940 steps, improv/step: 0.210 (last = 0.0000), fitness=1.120216467
26976.45 secs, 9012 evals, 8941 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
26987.73 secs, 9013 evals, 8942 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
26999.29 secs, 9014 evals, 8943 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27007.39 secs, 9015 evals, 8944 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27014.05 secs, 9016 evals, 8945 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27020.41 secs, 9017 evals, 8946 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27026.63 secs, 9018 evals, 8947 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27032.70 secs, 9020 evals, 8949 steps, improv/step: 0.210 (last = 0.5000), fitness=1.119838764
27039.06 secs, 9021 evals, 8950 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27045.60 secs, 9022 evals, 8951 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27051.78 secs, 9023 evals, 8952 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27058.03 secs, 9024 evals, 8953 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27064.18 secs, 9025 evals, 8954 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27070.42 secs, 9029 evals, 8958 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27076.50 secs, 9030 evals, 8959 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27082.59 secs, 9033 evals, 8962 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27088.63 secs, 9034 evals, 8963 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27094.92 secs, 9035 evals, 8964 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27101.21 secs, 9036 evals, 8965 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27107.64 secs, 9037 evals, 8966 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27114.19 secs, 9039 evals, 8968 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27120.56 secs, 9040 evals, 8969 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27127.11 secs, 9041 evals, 8970 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27134.02 secs, 9044 evals, 8973 steps, improv/step: 0.210 (last = 0.3333), fitness=1.119838764
27140.14 secs, 9045 evals, 8974 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27146.83 secs, 9046 evals, 8975 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27152.91 secs, 9047 evals, 8976 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27159.00 secs, 9048 evals, 8977 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27165.87 secs, 9049 evals, 8978 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27172.41 secs, 9050 evals, 8979 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27178.63 secs, 9051 evals, 8980 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27184.66 secs, 9052 evals, 8981 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27190.69 secs, 9053 evals, 8982 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27196.77 secs, 9056 evals, 8985 steps, improv/step: 0.210 (last = 0.3333), fitness=1.119838764
27202.95 secs, 9058 evals, 8987 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27209.05 secs, 9059 evals, 8988 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27215.09 secs, 9062 evals, 8991 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27221.22 secs, 9064 evals, 8993 steps, improv/step: 0.210 (last = 0.5000), fitness=1.119838764
27227.38 secs, 9065 evals, 8994 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27233.71 secs, 9066 evals, 8995 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27243.63 secs, 9067 evals, 8996 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27250.01 secs, 9069 evals, 8998 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27257.72 secs, 9070 evals, 8999 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27264.92 secs, 9071 evals, 9000 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27273.77 secs, 9073 evals, 9002 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27280.14 secs, 9075 evals, 9004 steps, improv/step: 0.210 (last = 0.5000), fitness=1.119838764
27286.43 secs, 9076 evals, 9005 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27293.71 secs, 9078 evals, 9007 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27299.82 secs, 9079 evals, 9008 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27306.13 secs, 9080 evals, 9009 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27312.46 secs, 9083 evals, 9012 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27318.57 secs, 9084 evals, 9013 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27326.56 secs, 9085 evals, 9014 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27332.82 secs, 9086 evals, 9015 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27339.43 secs, 9089 evals, 9018 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27345.74 secs, 9091 evals, 9020 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27352.34 secs, 9092 evals, 9021 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27359.06 secs, 9093 evals, 9022 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27365.12 secs, 9095 evals, 9024 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27371.24 secs, 9097 evals, 9026 steps, improv/step: 0.210 (last = 0.5000), fitness=1.119838764
27382.38 secs, 9098 evals, 9027 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27389.36 secs, 9100 evals, 9029 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27395.96 secs, 9101 evals, 9030 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27402.67 secs, 9102 evals, 9031 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27411.21 secs, 9103 evals, 9032 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27417.39 secs, 9104 evals, 9033 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27423.83 secs, 9105 evals, 9034 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27429.98 secs, 9109 evals, 9038 steps, improv/step: 0.210 (last = 0.2500), fitness=1.119838764
27436.14 secs, 9110 evals, 9039 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27442.39 secs, 9112 evals, 9041 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27448.53 secs, 9113 evals, 9042 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27455.11 secs, 9114 evals, 9043 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27461.37 secs, 9115 evals, 9044 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27467.58 secs, 9116 evals, 9045 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27473.90 secs, 9117 evals, 9046 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27480.96 secs, 9120 evals, 9049 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27487.37 secs, 9121 evals, 9050 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27493.61 secs, 9122 evals, 9051 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27499.62 secs, 9124 evals, 9053 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27505.44 secs, 9125 evals, 9054 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27511.45 secs, 9126 evals, 9055 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27517.77 secs, 9127 evals, 9056 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27523.93 secs, 9128 evals, 9057 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27530.15 secs, 9129 evals, 9058 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27536.27 secs, 9130 evals, 9059 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27542.46 secs, 9131 evals, 9060 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27548.79 secs, 9132 evals, 9061 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27554.89 secs, 9133 evals, 9062 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27562.48 secs, 9134 evals, 9063 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27568.88 secs, 9136 evals, 9065 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27575.33 secs, 9137 evals, 9066 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27581.72 secs, 9138 evals, 9067 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27587.92 secs, 9139 evals, 9068 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27594.15 secs, 9141 evals, 9070 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27600.50 secs, 9142 evals, 9071 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27606.74 secs, 9143 evals, 9072 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27612.74 secs, 9146 evals, 9075 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27618.78 secs, 9147 evals, 9076 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27625.05 secs, 9148 evals, 9077 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27630.98 secs, 9149 evals, 9078 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27637.00 secs, 9150 evals, 9079 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27643.29 secs, 9151 evals, 9080 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27649.50 secs, 9153 evals, 9082 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27656.70 secs, 9154 evals, 9083 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27662.95 secs, 9155 evals, 9084 steps, improv/step: 0.210 (last = 1.0000), fitness=1.119838764
27669.29 secs, 9157 evals, 9086 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27675.96 secs, 9158 evals, 9087 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27682.33 secs, 9160 evals, 9089 steps, improv/step: 0.210 (last = 0.5000), fitness=1.119838764
27690.19 secs, 9162 evals, 9091 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27696.37 secs, 9165 evals, 9094 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
27702.80 secs, 9166 evals, 9095 steps, improv/step: 0.210 (last = 0.0000), fitness=1.119838764
