# Raw per-reef, per-year manta tow cover, cached from ReefMonitoring.get_manta_tow -
# read by 03_a_create_cover_manta_csv.jl and base/generate_clean_growth_intervals.jl
# instead of each hitting the API independently. Delete this file and re-run to force
# a fresh pull (e.g. after a new manta tow survey has landed).
# Generated: 2026-07-30T14:42:55.845
reef_name,report_year,mean
Reef 21-062,2018,0.1636838690748394
Reef 21-062,2023,0.3447268255757353
Reef 21-062,2025,0.2696465229597041
Reef 21-062,2026,0.2496631868328867
Reef 21-064,2006,0.4645986001119563
Reef 21-064,2008,0.46064249286333636
Reef 21-064,2010,0.1881395541064979
Reef 21-064,2012,0.22792524411545817
Reef 21-064,2014,0.13547310510112154
Reef 21-064,2016,0.10524030422464127
Reef 21-064,2018,0.09392193855522511
Reef 21-064,2020,0.10774050862670195
Reef 21-064,2023,0.22255136543642912
Reef 21-064,2025,0.25482379497776525
Reef 21-064,2026,0.24585188778738562
Reef 21-139,1992,0.5063907343989711
Reef 21-139,2006,0.38155669622037586
Reef 21-139,2008,0.31634387455076407
Reef 21-139,2010,0.16734013587996902
Reef 21-139,2012,0.1779694050151978
Reef 21-139,2014,0.31282855804034887
Reef 21-139,2016,0.35959425879096446
Reef 21-139,2018,0.41904421157011496
Reef 21-139,2020,0.5944291525373516
Reef 21-139,2022,0.6170433853446812
Reef 21-139,2023,0.6226417225410846
Reef 21-139,2024,0.5779770653262559
Reef 21-139,2025,0.45087447407264186
Reef 21-139,2026,0.47460642527023733
Reef 21-187,1991,0.46819654352951795
Reef 21-187,1992,0.5327289608702638
Reef 21-187,2006,0.5180286338032168
Reef 21-187,2008,0.47137732461546483
Reef 21-187,2010,0.13032114136491071
Reef 21-187,2012,0.14568705125987022
Reef 21-187,2014,0.18529607978257706
Reef 21-187,2016,0.2516180413696053
Reef 21-187,2018,0.34199995260678057
Reef 21-187,2020,0.4095403940317484
Reef 21-187,2022,0.5125023837125158
Reef 21-187,2023,0.5247196272612822
Reef 21-187,2024,0.6273677883312242
Reef 21-187,2025,0.3469826909818392
Reef 21-187,2026,0.452707232862399
Reef 21-245,2006,0.2884547758663638
Reef 21-245,2008,0.28644129112274136
Reef 21-245,2010,0.12304018895906611
Reef 21-245,2012,0.10752109415626993
Reef 21-245,2014,0.1619083233194238
Reef 21-245,2016,0.23516141722222803
Reef 21-245,2020,0.2850103476962669
Reef 21-245,2023,0.42710900873086416
Reef 21-245,2024,0.39860013752402557
Reef 21-245,2025,0.3416685639894153
Reef 21-245,2026,0.428458634921062
Reef 21-296,2006,0.16162614728040006
Reef 21-296,2008,0.13720107646534116
Reef 21-296,2010,0.15525347486927982
Reef 21-296,2012,0.18202839033064727
Reef 21-296,2014,0.2119824161253602
Reef 21-296,2016,0.2131136422203133
Reef 21-296,2018,0.16292378436757293
Reef 21-296,2023,0.2582277226139267
Reef 21-296,2025,0.28634134275475853
Reef 21-296,2026,0.26710399595943424
Reef 21-529,1993,0.34242834337435707
Reef 21-529,1995,0.2666011338278687
Reef 21-529,1996,0.3236317668985166
Reef 21-529,1997,0.23195024888715005
Reef 21-529,1998,0.2787450819172545
Reef 21-529,1999,0.38251422893414905
Reef 21-529,2000,0.3265982586364934
Reef 21-529,2001,0.43880852576018703
Reef 21-529,2002,0.36582342624085146
Reef 21-529,2003,0.4212643444230353
Reef 21-529,2004,0.4664370414254723
Reef 21-529,2005,0.4944767171199998
Reef 21-529,2006,0.4825175027057701
Reef 21-529,2007,0.48204094311132933
Reef 21-529,2008,0.37186675691715604
Reef 21-529,2009,0.4187217789456
Reef 21-529,2010,0.1117431804061602
Reef 21-529,2011,0.12003867400963372
Reef 21-529,2013,0.12136737576926127
Reef 21-529,2015,0.21525219467180007
Reef 21-529,2017,0.3988801347802511
Reef 21-529,2019,0.4007607190570949
Reef 21-529,2021,0.5367728822791984
Reef 21-529,2022,0.5328094854531767
Reef 21-529,2024,0.6492920964431066
Reef 21-529,2025,0.40904494251876394
Reef 21-529,2026,0.5167938964397657
Reef 21-550,1986,0.6112676648695329
Reef 21-550,2006,0.458626308157029
Reef 21-550,2008,0.4108120242324142
Reef 21-550,2010,0.15382242938588303
Reef 21-550,2012,0.17674725112631398
Reef 21-550,2014,0.2177625570454275
Reef 21-550,2016,0.3380538012474961
Reef 21-550,2018,0.38588380491404695
Reef 21-550,2020,0.45547373038085726
Reef 21-550,2024,0.5229445513792634
Reef 21-550,2025,0.3592423019389772
Reef 21-550,2026,0.4702460508184045
Reef 21-558,2006,0.3975464231834635
Reef 21-558,2008,0.3438649294842713
Reef 21-558,2012,0.2129227845461164
Reef 21-558,2014,0.3655606487573702
Reef 21-558,2016,0.3897085065859341
Reef 21-558,2018,0.5567616569625632
Reef 21-558,2022,0.4885073127293561
Reef 21-558,2023,0.36925742040330933
Reef 21-558,2024,0.39090706771087363
Reef 21-558,2025,0.2894259103817405
Reef 21-558,2026,0.35805341970996724
Reef 21-591,2006,0.31750644177611853
Reef 21-591,2008,0.4050903624263184
Reef 21-591,2010,0.23713931541680017
Reef 21-591,2012,0.3243844351027426
Reef 21-591,2014,0.21439926226908934
Reef 21-591,2020,0.17529793910227479
Reef 21-591,2022,0.20811628588499587
Reef 21-591,2023,0.2999412463690075
Reef 21-591,2024,0.3811221072106064
Reef 21-591,2025,0.3986468550555104
Reef 21-591,2026,0.3618916638412627
Reef 22-084,2006,0.09679893887467485
Reef 22-084,2008,0.16747979632518592
Reef 22-084,2010,0.08942513715015046
Reef 22-084,2012,0.13185907011679143
Reef 22-084,2014,0.216327298286316
Reef 22-084,2016,0.35839515068132244
Reef 22-084,2018,0.5215636431682587
Reef 22-084,2020,0.447032471378247
Reef 22-084,2022,0.12136848920372466
Reef 22-084,2024,0.15022670123802098
Reef 22-084,2025,0.10558523495026016
Reef 22-084,2026,0.1361337440013759
Rib Reef,2026,0.29779076993647574
Rib Reef,2025,0.2992499511853043
Rib Reef,2024,0.22899512751418422
Rib Reef,2023,0.2247628723182048
Rib Reef,2022,0.24055298381226528
Rib Reef,2021,0.1292569007277859
Rib Reef,2020,0.11451867355616456
Rib Reef,2019,0.14095029021510685
Rib Reef,2018,0.14794063026807497
Rib Reef,2017,0.2809208745703753
Rib Reef,2016,0.5000227218491428
Rib Reef,2015,0.4476262595788335
Rib Reef,2014,0.29255093980563024
Rib Reef,2013,0.20813469470645501
Rib Reef,2012,0.11591501379204955
Rib Reef,2011,0.11585852088973621
Rib Reef,2010,0.23282737940598844
Rib Reef,2009,0.1850609881547281
Rib Reef,2008,0.16012099306782251
Rib Reef,2007,0.11571155573383636
Rib Reef,2006,0.10537382142042144
Rib Reef,2005,0.12864726726913156
Rib Reef,2004,0.10381979467025021
Rib Reef,2003,0.09394099729575267
Rib Reef,2002,0.11695880343736874
Rib Reef,2001,0.10463577115659957
Rib Reef,2000,0.20444038059471034
Rib Reef,1999,0.26291703265530925
Rib Reef,1998,0.37936930847815387
Rib Reef,1997,0.34306383789162836
Rib Reef,1996,0.41931709220809926
Rib Reef,1995,0.42886099251268595
Rib Reef,1994,0.32256503042704604
Rib Reef,1990,0.11229976443309078
Rib Reef,1989,0.10917388948961737
Rib Reef,1988,0.08317713305728335
Rib Reef,1987,0.07602450588076251
Roxburgh Reef,2006,0.15584694316795347
Roxburgh Reef,2008,0.25378673700257826
Roxburgh Reef,2010,0.2670230794061059
Roxburgh Reef,2012,0.08757672020420426
Roxburgh Reef,2014,0.14836118255094888
Roxburgh Reef,2016,0.17268188369743293
Roxburgh Reef,2018,0.2647415871919767
Roxburgh Reef,2020,0.30602833462364165
Roxburgh Reef,2023,0.3191717960098633
Roxburgh Reef,2025,0.37714355196005844
Roxburgh Reef,2026,0.40575464597557187
Slate Reef,1986,0.3506028521733387
Slate Reef,1989,0.3441749190367842
Slate Reef,1993,0.5244451567739699
Slate Reef,1995,0.4261453286107365
Slate Reef,1996,0.45324567001198024
Slate Reef,1997,0.30741941165014547
Slate Reef,1998,0.3412131946284067
Slate Reef,1999,0.3207275880548073
Slate Reef,2000,0.3874900211652736
Slate Reef,2001,0.39888817200218885
Slate Reef,2002,0.39995304788342984
Slate Reef,2003,0.40430476339749644
Slate Reef,2004,0.46489429761142803
Slate Reef,2005,0.5014883482127719
Slate Reef,2007,0.4143782361873632
Slate Reef,2009,0.17488592095313701
Slate Reef,2013,0.10998520359373955
Slate Reef,2015,0.12844182294077475
Slate Reef,2017,0.2254517949418332
Slate Reef,2019,0.2848090431734312
Slate Reef,2021,0.44825045517103423
Slate Reef,2022,0.5955258284949029
Slate Reef,2023,0.6205899391215939
Slate Reef,2024,0.5283727538661274
Slate Reef,2025,0.5753820587308629
Slate Reef,2026,0.49823537565289455
Small Lagoon Reef,2006,0.084441869417868
Small Lagoon Reef,2008,0.09695492504956604
Small Lagoon Reef,2010,0.08996521058130556
Small Lagoon Reef,2012,0.12144771629785187
Small Lagoon Reef,2014,0.20620442800753455
Small Lagoon Reef,2016,0.2803916846170439
Small Lagoon Reef,2018,0.39996308492614335
Small Lagoon Reef,2020,0.23161532363633544
Small Lagoon Reef,2022,0.10306595179169323
Small Lagoon Reef,2026,0.09901715067216994
Snake Reef,1993,0.3107237114645283
Snake Reef,1994,0.22182103366554065
Snake Reef,1995,0.16205820472118979
Snake Reef,1996,0.17976726770686172
Snake Reef,1997,0.18536449917046982
Snake Reef,1998,0.23481863547227624
Snake Reef,1999,0.2473973046809424
Snake Reef,2000,0.1798059324393471
Snake Reef,2001,0.18744356360943365
Snake Reef,2002,0.23697002282748764
Snake Reef,2003,0.2768507040543818
Snake Reef,2004,0.17794793751354748
Snake Reef,2005,0.26424060596979887
Snake Reef,2006,0.2521009799768006
Snake Reef,2007,0.2706753394833329
Snake Reef,2009,0.2286563310420321
Snake Reef,2011,0.14523182932041132
Snake Reef,2013,0.15976208777394713
Snake Reef,2015,0.20963338583145616
Snake Reef,2017,0.32183051405063307
Snake Reef,2019,0.2760244260897609
Snake Reef,2021,0.29453808823879996
Snake Reef,2022,0.24733693854114455
Snake Reef,2024,0.29259672690024036
Snake Reef,2025,0.1928784110940812
Snake Reef,2026,0.21887766023277505
St. Crispin Reef,2026,0.23338841326065404
St. Crispin Reef,2025,0.16771019957082156
St. Crispin Reef,2024,0.2111230069541673
St. Crispin Reef,2023,0.14195199678228487
St. Crispin Reef,2021,0.20335646219373454
St. Crispin Reef,2019,0.10431906655605874
St. Crispin Reef,2018,0.09670108248494225
St. Crispin Reef,2017,0.1053276058597691
St. Crispin Reef,2016,0.19876583097361838
St. Crispin Reef,2015,0.1866025286648039
St. Crispin Reef,2014,0.15118070463695446
St. Crispin Reef,2013,0.1452690820117331
St. Crispin Reef,2012,0.1469828962801646
St. Crispin Reef,2011,0.16275099721516975
St. Crispin Reef,2010,0.16302259549499576
St. Crispin Reef,2009,0.14156786909062055
St. Crispin Reef,2008,0.1397802162219806
St. Crispin Reef,2007,0.14793624808827888
St. Crispin Reef,2006,0.14747266661767972
St. Crispin Reef,2005,0.12818780074675273
St. Crispin Reef,2004,0.13128306446665228
St. Crispin Reef,2003,0.13997337944914096
St. Crispin Reef,2002,0.13964934731603854
St. Crispin Reef,2001,0.19079649710612148
St. Crispin Reef,2000,0.2346811529227572
St. Crispin Reef,1999,0.16258069305368483
St. Crispin Reef,1998,0.16416721988588648
St. Crispin Reef,1997,0.18408446306320472
St. Crispin Reef,1996,0.17049581920276924
St. Crispin Reef,1993,0.1817703509815092
St. Crispin Reef,1991,0.16092310030836773
St. Crispin Reef,1990,0.20058676371973558
St. Crispin Reef,1989,0.1348200948517497
St. Crispin Reef,1986,0.22358732780315438
Startle Reef East,1991,0.19685389611824725
Startle Reef East,1995,0.219441376658635
Startle Reef East,1998,0.08352001998480707
Startle Reef East,2001,0.13562845092351547
Startle Reef East,2004,0.1038047324587025
Startle Reef East,2007,0.19086682200310578
Startle Reef East,2009,0.17237035286453803
Startle Reef East,2010,0.15009661713768374
Startle Reef East,2011,0.1868234496029855
Startle Reef East,2013,0.14227262151485573
Startle Reef East,2015,0.07212021204166044
Startle Reef East,2021,0.09255587126564084
Startle Reef East,2026,0.1851625928021919
Swinger Reef,1986,0.24299806402139645
Swinger Reef,1987,0.2124539355497161
Swinger Reef,1989,0.22370437895757733
Swinger Reef,1991,0.32564900108761
Swinger Reef,1995,0.18579905030279903
Swinger Reef,1998,0.1979031718876929
Swinger Reef,2001,0.1864579119752929
Swinger Reef,2004,0.17100567057737728
Swinger Reef,2007,0.24507189762344145
Swinger Reef,2009,0.28480221788574905
Swinger Reef,2010,0.22164075330824026
Swinger Reef,2015,0.12056539767487613
Swinger Reef,2021,0.2535152839724607
Swinger Reef,2023,0.3892571567033361
Swinger Reef,2024,0.40820195128924014
Swinger Reef,2025,0.2671131724639654
Swinger Reef,2026,0.2078208685425952
Taylor Reef,1989,0.11750704529502154
Taylor Reef,1991,0.2281617526350537
Taylor Reef,2000,0.13333851934695198
Taylor Reef,2006,0.09598388589412993
Taylor Reef,2008,0.0937688174246722
Taylor Reef,2010,0.15986307218777396
Taylor Reef,2012,0.12600149926704873
Taylor Reef,2016,0.3933584029170042
Taylor Reef,2017,0.2743450902341606
Taylor Reef,2018,0.1347013521273896
Taylor Reef,2020,0.12035223549866952
Taylor Reef,2022,0.17996714509959344
Taylor Reef,2023,0.1806247929779995
Taylor Reef,2024,0.16975443986695862
Taylor Reef,2025,0.17202593302540573
Taylor Reef,2026,0.2034527528534636
Tern Island,2006,0.3938867475308681
Tern Island,2008,0.46635382921323565
Tern Island,2010,0.2840905062922604
Tern Island,2012,0.1869612686310325
Tern Island,2014,0.1961787443558533
Tern Island,2018,0.23399512378577828
Tern Island,2020,0.2346020471469844
Tern Island,2022,0.3615177990537944
Tern Island,2023,0.29875240039789763
Tern Island,2024,0.2285998789866351
Tern Island,2025,0.13728327202815632
Tern Island,2026,0.12440487681664003
Thetford Reef,2026,0.2255607279043537
Thetford Reef,2025,0.2292292928593728
Thetford Reef,2024,0.2936422978975508
Thetford Reef,2023,0.2668191840772397
Thetford Reef,2022,0.30678082617633057
Thetford Reef,2021,0.15544828018375412
Thetford Reef,2020,0.14370115617089663
Thetford Reef,2019,0.10085330668760997
Thetford Reef,2018,0.1334826760873863
Thetford Reef,2017,0.18887910640959202
Thetford Reef,2016,0.1957572928225418
Thetford Reef,2015,0.19138177380955132
Thetford Reef,2013,0.18091485036588417
Thetford Reef,2012,0.12573160928723925
Thetford Reef,2010,0.20715679521395816
Thetford Reef,2009,0.15296455193823472
Thetford Reef,2008,0.13648631208841128
Thetford Reef,2007,0.14406179855925563
Thetford Reef,2006,0.12538188854594945
Thetford Reef,2005,0.07238898886119562
Thetford Reef,2004,0.08867107251565987
Thetford Reef,2003,0.08403215300996356
Thetford Reef,2002,0.104082289049112
Thetford Reef,2000,0.2365271736474159
Thetford Reef,1999,0.2724775008446316
Thetford Reef,1998,0.2763535666982843
Thetford Reef,1997,0.26779064134125924
Thetford Reef,1996,0.22259530297915928
Thetford Reef,1995,0.20100823791389877
Thetford Reef,1994,0.12060108266898249
Thetford Reef,1992,0.17406783722126565
Thetford Reef,1989,0.3305134552281686
Thetford Reef,1988,0.20168538428864946
Thetford Reef,1987,0.1747720218656957
Thetford Reef,1986,0.3603155566253691
Turner Cay,1994,0.2765109498093423
Turner Cay,1995,0.38840804154541714
Turner Cay,1996,0.3768445080536873
Turner Cay,1997,0.3888173171491334
Turner Cay,1998,0.40680013915078006
Turner Cay,1999,0.40115692752258775
Turner Cay,2000,0.47606067727756246
Turner Cay,2001,0.42792473620159655
Turner Cay,2002,0.15856186585759374
Turner Cay,2003,0.1263566516556035
Turner Cay,2004,0.09627138292987246
Turner Cay,2005,0.11325154946285036
Turner Cay,2006,0.08914503118556281
Turner Cay,2007,0.12471544035597944
Turner Cay,2008,0.1222991905089521
Turner Cay,2009,0.20409769820543622
Turner Cay,2011,0.15345866981958028
Turner Cay,2013,0.20873673992150119
Turner Cay,2015,0.34922045036690896
Turner Cay,2017,0.5323155335131405
Turner Cay,2019,0.09328532275333526
Turner Cay,2021,0.12889552687910752
Turner Cay,2022,0.1300142172350213
Turner Cay,2023,0.12249464552730564
Turner Cay,2024,0.21107972659363683
Turner Cay,2025,0.14408790809187155
Turner Cay,2026,0.1904805554556281
Wade Reef,2006,0.1140837294097034
Wade Reef,2008,0.15522177692382563
Wade Reef,2010,0.16001260179897736
Wade Reef,2012,0.21873238598468556
Wade Reef,2014,0.2758848716799462
Wade Reef,2016,0.4474137677226432
Wade Reef,2018,0.1133972560856435
Wade Reef,2020,0.08386790804796725
Wade Reef,2022,0.1149740370120767
Wade Reef,2023,0.13485268074016954
Wade Reef,2024,0.14176115400902228
Wade Reef,2025,0.14085122342426518
Wade Reef,2026,0.18823768501978197
Wreck Island,1993,0.274420154519384
Wreck Island,1996,0.2697716503318329
Wreck Island,1997,0.3056956599275981
Wreck Island,1998,0.3460916393552264
Wreck Island,1999,0.46688908973832
Wreck Island,2000,0.48540761788106956
Wreck Island,2001,0.46604252014853637
Wreck Island,2002,0.4368734408095497
Wreck Island,2003,0.39018843742320297
Wreck Island,2004,0.3533194373449537
Wreck Island,2005,0.2546824757819945
Wreck Island,2007,0.2825009303053723
Wreck Island,2009,0.23873999054454975
Wreck Island,2011,0.17530914848558515
Wreck Island,2013,0.1719107703195342
Wreck Island,2015,0.22781951212039672
Wreck Island,2017,0.5535200214216759
Wreck Island,2019,0.5285834205775662
Wreck Island,2021,0.7094174596789631
Wreck Island,2022,0.7215792260557157
Wreck Island,2023,0.5563329523106221
Wreck Island,2024,0.5779718209312692
Wreck Island,2025,0.3644747592147786
Wreck Island,2026,0.14374392023162125
Yonge Reef,1992,0.20138451640562488
Yonge Reef,1993,0.1803047544294108
Yonge Reef,1994,0.19394907481730259
Yonge Reef,1995,0.23142708052290617
Yonge Reef,1996,0.2131876229051783
Yonge Reef,1997,0.23766954401088997
Yonge Reef,1998,0.25911935673187825
Yonge Reef,1999,0.2810889253190551
Yonge Reef,2000,0.28334174396859085
Yonge Reef,2002,0.22265913117970318
Yonge Reef,2003,0.23325786953947963
Yonge Reef,2004,0.2210481779610601
Yonge Reef,2005,0.27762809634895186
Yonge Reef,2006,0.1967770671383032
Yonge Reef,2007,0.1905609778807719
Yonge Reef,2008,0.1892740023616076
Yonge Reef,2009,0.19325284991272487
Yonge Reef,2011,0.18030521742910763
Yonge Reef,2013,0.16861385195623863
Yonge Reef,2015,0.14550600606925013
Yonge Reef,2017,0.11681799188727428
Yonge Reef,2019,0.14410739252232552
Yonge Reef,2021,0.19245652172219946
Yonge Reef,2022,0.25278390049374433
Yonge Reef,2023,0.353085501987568
Yonge Reef,2024,0.28612813387905767
Yonge Reef,2025,0.25204535675655154
Yonge Reef,2026,0.27296806974481425
Opal Reef,1986,0.23458782404218956
Opal Reef,1990,0.19364817311122576
Opal Reef,1992,0.23110923601955893
Opal Reef,1995,0.21778462586271755
Opal Reef,1996,0.17515369467833913
Opal Reef,1997,0.28876131125599735
Opal Reef,1998,0.18291685636137775
Opal Reef,1999,0.2307667927090907
Opal Reef,2000,0.25159489884041275
Opal Reef,2001,0.1480725721696389
Opal Reef,2002,0.1679196120809974
Opal Reef,2003,0.11233734996923472
Opal Reef,2004,0.14377789081547582
Opal Reef,2005,0.12926271987717353
Opal Reef,2006,0.1738257577982549
Opal Reef,2007,0.19868898835627866
Opal Reef,2009,0.17825998195320122
Opal Reef,2011,0.21288017536616813
Opal Reef,2013,0.1825053838832091
Opal Reef,2015,0.20790839268446168
Opal Reef,2017,0.15964149772077446
Opal Reef,2019,0.08860051789294142
Opal Reef,2024,0.2464999813489057
Low Isles,1986,0.27157921258303025
Low Isles,1987,0.19620117455178326
Low Isles,1988,0.33304127626073865
Low Isles,1989,0.2918800465535472
Low Isles,1990,0.402724559416333
Low Isles,1993,0.27043696549411905
Low Isles,1996,0.29937293978929697
Low Isles,1997,0.2940959065932638
Low Isles,1998,0.35118060803347645
Low Isles,1999,0.248324098494048
Low Isles,2000,0.1593411150723899
Low Isles,2002,0.14556628596927562
Low Isles,2004,0.20855125298679172
Low Isles,2006,0.23550121673663857
Low Isles,2007,0.26690635519944483
Low Isles,2008,0.27288919278342194
Low Isles,2010,0.3773555608948413
Low Isles,2017,0.46329092154361645
Low Isles,2019,0.27289103835726614
Low Isles,2020,0.18976008260113517
Low Isles,2021,0.2488026834997145
Low Isles,2022,0.3863501021274056
Low Isles,2023,0.3958790961169379
Low Isles,2024,0.5109601717621385
Low Isles,2025,0.2959836154558598
Low Isles,2026,0.2942468727854687
McCulloch Reef,2006,0.0736689843507786
McCulloch Reef,2008,0.09513115979654574
McCulloch Reef,2010,0.09524605873254562
McCulloch Reef,2012,0.07606907017419713
McCulloch Reef,2016,0.10291194961113682
McCulloch Reef,2018,0.055496536648314505
Feather Reef,1986,0.08370344317290526
Feather Reef,1987,0.06021418799011081
Feather Reef,1988,0.0775155079557525
Feather Reef,1990,0.16688167028116718
Feather Reef,1994,0.2432099831285937
Feather Reef,1995,0.2330917935014631
Feather Reef,1996,0.21386734047467632
Feather Reef,1997,0.15469332139740916
Feather Reef,1998,0.1740611644931252
Feather Reef,1999,0.14761649736092786
Feather Reef,2000,0.10212070482235068
Feather Reef,2001,0.07946639694699095
Feather Reef,2002,0.08848293427520605
Feather Reef,2003,0.07773468806652523
Feather Reef,2004,0.11530566307572558
Feather Reef,2005,0.11604764707791931
Feather Reef,2006,0.1259584218653254
Feather Reef,2007,0.0869308297281051
Feather Reef,2008,0.10156924033990693
Feather Reef,2009,0.129110324309799
Feather Reef,2012,0.12275293973961965
Feather Reef,2014,0.14702630646214035
Feather Reef,2015,0.193543134440782
Feather Reef,2016,0.21415195327328734
Feather Reef,2017,0.22037787483835866
Feather Reef,2018,0.10863509600695623
Feather Reef,2019,0.10061854965440054
Feather Reef,2020,0.10685588828443332
Feather Reef,2021,0.15906448779938467
Feather Reef,2022,0.15407557865411597
Feather Reef,2023,0.22369892313612594
Feather Reef,2024,0.19541756627492504
Feather Reef,2025,0.20291349035607428
Feather Reef,2026,0.23072631805089897
Kelso Reef,1986,0.11167418263135401
Kelso Reef,1989,0.08002934170977365
Kelso Reef,1990,0.11846403384354699
Kelso Reef,2002,0.1321856271680858
Kelso Reef,2003,0.10094368544118755
Kelso Reef,2008,0.10925589049632758
Kelso Reef,2010,0.13258070375593714
Kelso Reef,2014,0.13250082950484407
Kelso Reef,2016,0.21437058915505908
Kelso Reef,2018,0.1875441851673424
Kelso Reef,2020,0.26297354743228823
Kelso Reef,2021,0.22685969988161803
Kelso Reef,2022,0.39707488195054735
Kelso Reef,2023,0.34537352446126995
Kelso Reef,2024,0.27685719531020875
Kelso Reef,2025,0.29197369956442143
Kelso Reef,2026,0.20332243125579258
Fore and Aft Reef,1986,0.062394634508450196
Fore and Aft Reef,1987,0.0879358701496899
Fore and Aft Reef,1988,0.07508905873212243
Fore and Aft Reef,1990,0.1032818359828968
Fore and Aft Reef,2002,0.16147491473847514
Fore and Aft Reef,2003,0.08046484967560241
Fore and Aft Reef,2006,0.05081241084173975
Fore and Aft Reef,2008,0.061118724409604294
Fore and Aft Reef,2012,0.06072884434911593
Fore and Aft Reef,2014,0.09324268847044674
Fore and Aft Reef,2016,0.230351186630944
Fore and Aft Reef,2018,0.22373263263568263
Fore and Aft Reef,2025,0.21737072012630151
Centipede Reef,1986,0.21114224477479293
Centipede Reef,1988,0.19098812123475717
Centipede Reef,1989,0.15898024716811204
Centipede Reef,1991,0.14931883024557993
Centipede Reef,1992,0.16895615535472858
Centipede Reef,2002,0.1660313943296562
Centipede Reef,2003,0.13952421332746684
Centipede Reef,2006,0.08095044364836115
Centipede Reef,2008,0.08320650397774987
Centipede Reef,2010,0.07785694469478678
Centipede Reef,2016,0.14741061298464986
Centipede Reef,2018,0.12181068574877979
Centipede Reef,2020,0.1443207522336817
Centipede Reef,2025,0.16993564399489444
Reef 21-302,2006,0.3785882516863719
Reef 21-302,2008,0.3361666773835032
Reef 21-302,2010,0.35385199568579945
Reef 21-302,2012,0.27018079980571935
Reef 21-302,2014,0.31909803958292116
Reef 21-302,2016,0.33681517588151016
Reef 21-302,2018,0.5143385579236023
Reef 21-302,2025,0.3606377131680257
Reef 21-302,2026,0.36723128237038644
Masthead Island,1992,0.32137971299976176
Masthead Island,2006,0.23211971797680087
Masthead Island,2008,0.13930405653162276
Masthead Island,2010,0.13588235226795542
Masthead Island,2012,0.1783075336598857
Masthead Island,2014,0.17357686291557659
Masthead Island,2020,0.3687693833880568
Masthead Island,2021,0.2965709665356687
Masthead Island,2022,0.3550158388635014
Masthead Island,2023,0.34186870500199484
Masthead Island,2024,0.38230377464643
Masthead Island,2025,0.2778403788580296
Masthead Island,2026,0.1971860952166001
Hastings Reef,2026,0.2411116108468926
Hastings Reef,2025,0.1522618153642507
Hastings Reef,2024,0.2670651038292346
Hastings Reef,2023,0.2529121824017429
Hastings Reef,2022,0.17266161709660302
Hastings Reef,2021,0.1574705825238902
Hastings Reef,2020,0.06603606031847174
Hastings Reef,2019,0.07366556676151712
Hastings Reef,2018,0.09817585952212826
Hastings Reef,2017,0.17606373798206063
Hastings Reef,2016,0.2163744694726463
Hastings Reef,2015,0.1882772458087667
Hastings Reef,2014,0.16943726654918867
Hastings Reef,2013,0.13747012187324015
Hastings Reef,2012,0.15992356826454765
Hastings Reef,2010,0.14823781400037986
Hastings Reef,2008,0.12637272754189105
Hastings Reef,2007,0.1409317150223184
Hastings Reef,2006,0.11557877851647286
Hastings Reef,2005,0.0956676345980894
Hastings Reef,2004,0.11646574087787039
Hastings Reef,2003,0.10835500935529993
Hastings Reef,2002,0.1276435138457918
Hastings Reef,2001,0.1512609257291308
Hastings Reef,2000,0.1779177415194338
Hastings Reef,1999,0.13299864795673158
Hastings Reef,1998,0.112850768451509
Hastings Reef,1997,0.15657216848777591
Hastings Reef,1996,0.13713552942525797
Hastings Reef,1995,0.17751271346110795
Hastings Reef,1994,0.14161464934088905
Hastings Reef,1993,0.12545742483782668
Hastings Reef,1992,0.11783884697402862
Hastings Reef,1990,0.1908601869906374
Hastings Reef,1989,0.1284492456765374
Hastings Reef,1986,0.1918115001591866
Boulder Reef,1986,0.1835802050107933
Boulder Reef,1987,0.19818426868881323
Boulder Reef,1988,0.3028174117393226
Boulder Reef,1990,0.3015160976168748
Boulder Reef,1991,0.24992220967682857
Boulder Reef,1993,0.2539611673247296
Boulder Reef,1994,0.2678072491142854
Boulder Reef,1995,0.23629883296235724
Boulder Reef,1996,0.2326521073362132
Boulder Reef,1997,0.29513497826311186
Boulder Reef,1998,0.1834932766500657
Boulder Reef,1999,0.24397327922316747
Boulder Reef,2000,0.21843697461765907
Boulder Reef,2001,0.274244595924508
Boulder Reef,2002,0.28996096840922503
Boulder Reef,2003,0.25774370675158154
Boulder Reef,2004,0.20113764773989867
Boulder Reef,2005,0.24609434074069964
Boulder Reef,2006,0.23445883645894924
Boulder Reef,2007,0.31132869339485697
Boulder Reef,2009,0.2927453017141487
Boulder Reef,2010,0.31487080605397666
Boulder Reef,2011,0.24442950789322476
Boulder Reef,2013,0.2774511726832265
Boulder Reef,2021,0.2595564494686245
Boulder Reef,2023,0.31919438160252805
Boulder Reef,2025,0.20777025772399324
Reef 15-034,1991,0.19870153259222598
Reef 15-034,1996,0.26697539467955916
Reef 15-034,1999,0.3589256745122386
Reef 15-034,2002,0.24853734648819928
Reef 15-034,2005,0.25489610228389564
Reef 15-034,2010,0.23465617684541837
Reef 15-034,2013,0.23160604734185664
Reef 15-034,2017,0.1563499524740523
Reef 15-034,2021,0.33634462202688714
Reef 15-034,2026,0.33059021650585146
Reef 15-077,1991,0.22447508629967092
Reef 15-077,1995,0.27815473044338174
Reef 15-077,1998,0.1709539709568782
Reef 15-077,2001,0.19726219960216776
